chunk_id,source_file,category,word_count,chunk_text
212,energy-consumption-2015.txt,PDF,140,Energy Consumption and Greenhouse Gas Emissions Reporting ‐ for 2015 Natural Gas Total Floor Area El...
213,Angles%20and%20Degree%20Measure.txt,PDF,353,"Angles and Degree Measure Introduction: An angle has three parts: an initial ray, a terminal ray, an..."
214,GBC-Board-of-Governors-By-law-no.1.txt,PDF,512,BY-LAW NUMBER 1 THE GEORGE BROWN COLLEGE OF APPLIED ARTS AND TECHNOLOGY Table of Contents Page ARTIC...
215,GBC-Board-of-Governors-By-law-no.1.txt,PDF,512,ARTICLE 9 RULES AND REGULATIONS .......................................................................
216,GBC-Board-of-Governors-By-law-no.1.txt,PDF,512,year and modified as needed throughout the year; (o) “special meeting” shall mean any meetings of th...
217,GBC-Board-of-Governors-By-law-no.1.txt,PDF,512,"the College without any further authorization or formality. In addition, the Board may from time to ..."
218,GBC-Board-of-Governors-By-law-no.1.txt,PDF,512,"of Governors, and any one of such officers or agents may alone endorse notes and drafts for collecti..."
219,GBC-Board-of-Governors-By-law-no.1.txt,PDF,512,"inspection. Where possible, the by-laws of the Board of Governors shall be available to the public a..."
220,GBC-Board-of-Governors-By-law-no.1.txt,PDF,512,"the powers of the Chair or Vice-Chair, as the case may be. 3.3 DUTIES OF THE CHAIR AND VICE-CHAIR Th..."
221,GBC-Board-of-Governors-By-law-no.1.txt,PDF,512,"in Ontario. 3.6 CONSENT Upon proclamation of the ONCA, a Governor who is elected or appointed must c..."
222,GBC-Board-of-Governors-By-law-no.1.txt,PDF,512,LGIC; and (ii) the President who is a member of the Board by virtue of office. (b) With respect to a...
223,GBC-Board-of-Governors-By-law-no.1.txt,PDF,512,"required pursuant to Section 3.10(e)(iii), the resolution declaring the vacancy on the Board shall b..."
224,GBC-Board-of-Governors-By-law-no.1.txt,PDF,512,Board of Governors may hold its meetings at such time or times and at such place or places as it may...
225,GBC-Board-of-Governors-By-law-no.1.txt,PDF,512,no person shall be excluded from a meeting except for improper conduct as determined by the Board of...
226,GBC-Board-of-Governors-By-law-no.1.txt,PDF,512,"prima fade proof of the fact, without proof of the number or proportion of the votes recorded in fav..."
227,GBC-Board-of-Governors-By-law-no.1.txt,PDF,512,"comply with any conflict of interest policy or code of conduct approved by the Board, including the ..."
228,GBC-Board-of-Governors-By-law-no.1.txt,PDF,512,"lawful orders given to them by the Board of Governors and/or by the Chair thereof, and shall, at all..."
229,GBC-Board-of-Governors-By-law-no.1.txt,PDF,512,resignation of any officer of the College. ARTICLE 5 PROTECTION OF GOVERNORS AND OFFICERS 5.1 FOR TH...
230,GBC-Board-of-Governors-By-law-no.1.txt,PDF,512,if the individual does not fulfil the conditions set out in subsection 5.2(c). (c) The College shall...
231,GBC-Board-of-Governors-By-law-no.1.txt,PDF,512,"the time specified in the Electronic Commerce Act, 2000 (Ontario). The Secretary may change or cause..."
232,GBC-Board-of-Governors-By-law-no.1.txt,PDF,512,the Board of Governors may from time to time prescribe by resolution. Subject to the provisions of t...
233,GBC-Board-of-Governors-By-law-no.1.txt,PDF,512,the powers which the ONCA prohibits the Board of Governors from delegating as set out in the by-law ...
234,GBC-Board-of-Governors-By-law-no.1.txt,PDF,512,"to the acquisition, renovation and maintenance of all capital assets owned by the College, and shall..."
235,GBC-Board-of-Governors-By-law-no.1.txt,PDF,512,or employees of the College or of any of its affiliates and the Audit Committee shall review the Col...
236,GBC-Board-of-Governors-By-law-no.1.txt,PDF,468,"program of instruction or related program cluster, consistent with the requirements of the Ministry ..."
237,bog_public_minutes_15oct14.txt,PDF,512,THE GEORGE BROWN COLLEGE OF APPLIED ARTS AND TECHNOLOGY BOARD OF GOVERNORS PUBLIC SESSION MINUTES OC...
238,bog_public_minutes_15oct14.txt,PDF,512,Corporate Office & Direct Channels at the TD Bank Group. She holds an Honours Bachelor of Arts Board...
239,bog_public_minutes_15oct14.txt,PDF,512,including:  George Brow College is the only place in Canada that offers the Intervener of Deafblind...
240,bog_public_minutes_15oct14.txt,PDF,512,with linkages to ensure the outcomes are achieved. It was noted that the College is tracking well on...
241,bog_public_minutes_15oct14.txt,PDF,512,of college presidents will be established to determine whether Ontario’s public colleges should resp...
242,bog_public_minutes_15oct14.txt,PDF,133,"significant task. A. Sado Board of Governors October 14, 2015 ITEM DISCUSSION ACTION thanked the Aca..."
243,acknowledgement.txt,PDF,137,HEALTH AND SAFETY GUIDELINES FOR CONTRACTORS WORKING AT GEORGE BROWN COLLEGE FACILITIES MANAGEMENT D...
244,DW_FAQs.txt,PDF,512,Frequently Asked Questions about Academic Progress Reports What is an Academic Progress Report? What...
245,DW_FAQs.txt,PDF,512,Progress Report is available for post-secondary students whose programs began in Fall 2018 or later....
246,DW_FAQs.txt,PDF,512,• Whenever you make a change to your timetable or program of study. • Prior to your final semester t...
247,DW_FAQs.txt,PDF,251,24 hours of the hold(s) being removed. I am missing a course from a previous semester. What should I...
248,Basic%20sentence%20structure.txt,PDF,394,Basic Sentence Structure Sentences in English have a very strict word order. Basic sentences in Engl...
249,minutes_for_june_05_2013.txt,PDF,512,THE GEORGE BROWN COLLEGE OF APPLIED ARTS AND TECHNOLOGY BOARD OF GOVERNORS PUBLIC SESSION MINUTES JU...
250,minutes_for_june_05_2013.txt,PDF,512,has ensured delivery of a clean audit. Auditors BDO Canada LLP were pleased with the level of cooper...
251,minutes_for_june_05_2013.txt,PDF,512,The Strategic 2020 Steering Committee has also ensured there is a link between the BsC and other are...
252,minutes_for_june_05_2013.txt,PDF,512,Fund. The fund will provide $45 million in seed funding in 2013-14 to help colleges and universities...
253,minutes_for_june_05_2013.txt,PDF,512,Brenda Pipitone – OCASA Doug Light Lifetime Achievement Award  Series of College Events/Conferences...
254,minutes_for_june_05_2013.txt,PDF,172,"by Okanagan College in Penticton, BC. This year's conference theme ""Ideas Uncorked"" provided an oppo..."
255,George%20Brown%20Cancellation-Withdrawal%20Request%20Form%20%282%29.txt,PDF,512,GEORGE BROWN COLLEGE RESIDENCE CANCELLATION/WITHDRAWAL REQUEST FORM Residence cancellations and/or w...
256,George%20Brown%20Cancellation-Withdrawal%20Request%20Form%20%282%29.txt,PDF,165,or Dissatisfied Dissatisfied Very Dissatisfied Please indicate your overall satisfaction with your c...
257,copyright.txt,PDF,512,"Copyright Policy Classification: Academic Responsible Authority: Director, Academic Services & Learn..."
258,copyright.txt,PDF,512,"instructors, counselors, and librarians. Fair dealing Fair dealing is a user’s right in copyright la..."
259,copyright.txt,PDF,512,"Copy it, perform it, etc.) that only the copyright owner has the right to do (please see Appendix E ..."
260,copyright.txt,PDF,512,"or indeed, make use of personal Webpages to communicate infringing materials to College students or ..."
261,copyright.txt,PDF,512,Department Heads Deans and Department Heads are responsible for providing leadership and support by ...
262,copyright.txt,PDF,512,"professor or instructor to obtain the appropriate authorization(s), in the name of George Brown Coll..."
263,copyright.txt,PDF,512,always belong to the author/ performer. They cannot be assigned or licensed; they can only be waived...
264,copyright.txt,PDF,512,"books or articles for projection to the class using overhead, slide or LCD projectors, interactive w..."
265,copyright.txt,PDF,512,"of works, e.g. books or articles, for projection to the class using overhead, slide, LCD projector(s..."
266,copyright.txt,PDF,512,video work within its permanent collection if the original is in a format that is obsolete or becomi...
267,copyright.txt,PDF,512,academic division will be responsible for the budget and payment of any necessary royalties. 2.4.3 R...
268,copyright.txt,PDF,512,"ACCC Fair Dealing Policy / Database Licenses Copying selected text, images, sounds, or multi-media c..."
269,copyright.txt,PDF,512,"communicate, and perform for students copyright- protected works created by instructors and other cr..."
270,copyright.txt,PDF,512,"her name associated with the work / performance), (ii) the right of association (the author’s / perf..."
271,copyright.txt,PDF,512,"the title of the work(s) used, the use(s) authorized, the duration of the agreement, and any conditi..."
272,copyright.txt,PDF,512,the source must be acknowledged. 3.3 Student use of Online Learning materials Students can make a co...
273,copyright.txt,PDF,512,other staff to its servers; infringing materials found on the server will be removed. Copies made by...
274,copyright.txt,PDF,512,be used. 5.0.2 Copyright in work(s) created by students as part of an employment contract The copyri...
275,copyright.txt,PDF,512,uses of live and recorded music are permitted by the Copyright Act and therefore do not require perm...
276,copyright.txt,PDF,512,that the Copyright Librarian/Consultant receives the original copy of all permissions received (plea...
277,copyright.txt,PDF,512,"record should include the parties to the agreement, the date of the agreement, the title of the work..."
278,copyright.txt,PDF,512,"infringer or , if not, why not. Any infringing materials posted on College servers will be removed. ..."
279,copyright.txt,PDF,512,"of Upper Canada, [2004] 1 S.C.R. 339, 2004 SCC 13. This document is available in accessible format A..."
280,copyright.txt,PDF,512,from a copyright- protected work containing other artistic works d) an entire newspaper article or p...
281,copyright.txt,PDF,512,[Identify/describe assignment or student work for which permission is requested. Note: the work refe...
282,copyright.txt,PDF,512,One chapter or 10% from a 250 page book is likely insubstantial copying. If the portion is insubstan...
283,copyright.txt,PDF,512,"documentaries, or films and documentaries, films (as show them in class without permission from the ..."
284,copyright.txt,PDF,512,information is in the Copyright folder and one has been provided for faculty on the Copyright Servic...
285,copyright.txt,PDF,512,Name (printed): ______________________ Witness: _____________________ Signature: ___________________...
286,copyright.txt,PDF,366,format subject to the following guidelines: 1. The short excerpt will be used for purposes of resear...
287,Essay%20Outline.txt,PDF,198,"Essay Outline For screen reader users, fillable spaces are indicated with a * sign. Title: *________..."
288,energy-consumption-2014.txt,PDF,140,Energy Consumption and Greenhouse Gas Emissions Reporting ‐ for 2014 Natural Gas Total Floor Area El...
289,glossary_of_terms.txt,PDF,512,"GLOSSARY OF TERMS A Academic Dishonesty Dishonest practices, some of which include fabrication of da..."
290,glossary_of_terms.txt,PDF,512,"Motion #03–05–04, 11 February 2004, Publication 2004 – 03 – 31 B, C CM – Course Completed Generally,..."
291,glossary_of_terms.txt,PDF,512,the granting of subsequent certificates or diplomas when specific criteria are met. Duplicate use of...
